# arcade-merge-cards reviewed pairs — generated 2026-08-19
# system	srcCollapseKey	dstCollapseKey	signals	# srcTitle => dstTitle
snes	cacomaknight	cacomaknightinbizyland	igdb,lb-alias	# Cacoma Knight => Cacoma Knight in Bizyland
snes	cameltry	onball	lb-alias	# Cameltry => On the Ball
snes	cardmasterrimusarianofuuin	arcana	lb-alias	# Card Master - Rimusaria no Fuuin => Arcana
snes	castlevaniavampireskiss	castlevaniadraculax	lb-alias	# Castlevania - Vampire's Kiss => Castlevania - Dracula X
snes	chavez	riddickboweboxing	lb-alias	# Chavez => Riddick Bowe Boxing
snes	choplifteriii	choplifteriiirescuesurvive	lb-alias,ra	# Choplifter III => Choplifter III - Rescue-Survive
snes	chougojirasupergodzilla	supergodzilla	lb-alias	# Chou Gojira - Super Godzilla => Super Godzilla
snes	choumakaimura	superghoulsnghosts	lb-alias	# Chou Makaimura => Super Ghouls'n Ghosts
snes	choumakaitaisendorabocchan	twistedtalesofspikemcfang	lb-alias	# Chou Makai Taisen! Dorabocchan => The Twisted Tales of Spike McFang
snes	civilizationsekaishichidaibunmei	sidmeierscivilization	lb-alias	# Civilization - Sekai Shichi Daibunmei => Sid Meier's Civilization
snes	dariusforce	supernova	lb-alias,ra	# Darius Force => Super Nova
snes	demonsblazonmakaimuramonshouhen	demonscrest	lb-alias	# Demon's Blazon - Makaimura Monshou Hen => Demon's Crest
snes	dennis	dennismenace	igdb,lb-alias	# Dennis => Dennis the Menace
snes	densetsunoogrebattlemarchofblackqueen	ogrebattlemarchofblackqueen	lb-alias	# Densetsu no Ogre Battle - The March of the Black Queen => Ogre Battle - The March of the Black Queen
snes	desertfightersunanoarashisakusen	spairstrikepatrol	lb-alias	# Desert Fighter - Suna no Arashi Sakusen => A.S.P. - Air Strike Patrol
snes	desertstrikewangansakusen	desertstrikereturntogulf	lb-alias	# Desert Strike - Wangan Sakusen => Desert Strike - Return to the Gulf
snes	dimensionforce	dforce	lb-alias	# Dimension-Force => D-Force
snes	dinowarskyouryuuoukokuenodaibouken	dinocity	lb-alias	# Dinowars - Kyouryuu Oukoku e no Daibouken => Dino City
snes	dokuritsusensoulibertyordeath	libertyordeath	lb-alias	# Dokuritsu Sensou - Liberty or Death => Liberty or Death
snes	donaldducknomauimallard	mauimallardincoldshadow	lb-alias	# Donald Duck no Maui Mallard => Maui Mallard in Cold Shadow
snes	dragonsmagic	dragonslair	lb-alias	# Dragon's Magic => Dragon's Lair
snes	elnard	7thsaga	lb-alias	# Elnard => The 7th Saga
snes	estpolisdenki	lufiaandfortressofdoom	lb-alias	# Estpolis Denki => Lufia & the Fortress of Doom
snes	estpolisdenkiii	lufiaiiriseofsinistrals	lb-alias	# Estpolis Denki II => Lufia II - Rise of the Sinistrals
snes	eurofootballchamp	supersoccerchamp	lb-alias	# Euro Football Champ => Super Soccer Champ
snes	exertainmentmountainbikerally	exertainmentmountainbikerallyspeedracer	igdb	# Exertainment Mountain Bike Rally => Exertainment Mountain Bike Rally + Speed Racer
snes	exhaustheat	f1rocraceofchampions	lb-alias	# Exhaust Heat => F1 ROC - Race of Champions
snes	exhaustheatiif1driverenomichi	f1rociiraceofchampions	lb-alias	# Exhaust Heat II - F1 Driver e no Michi => F1-ROC II - Race of Champions
snes	eyeofbeholder	advanceddungeonsanddragonseyeofbeholder	lb-alias	# Eye of the Beholder => Advanced Dungeons & Dragons - Eye of the Beholder
snes	fifa97	fifasoccer97	lb-alias	# FIFA 97 => FIFA Soccer 97
snes	fifacaminhodacopa98	fifaroadtoworldcup98	lb-alias	# FIFA - A Caminho Da Copa 98 => FIFA - Road to World Cup 98
snes	fightingbaseball	mlbpabaseball	lb-alias	# Fighting Baseball => MLBPA Baseball
snes	finalfantasyusamysticquest	finalfantasymysticquest	lb-alias	# Final Fantasy USA - Mystic Quest => Final Fantasy - Mystic Quest
snes	finalknockout	boxinglegendsofring	lb-alias	# Final Knockout => Boxing Legends of the Ring
snes	fullpower	fullthrottleallamericanracing	lb-alias	# Full Power => Full Throttle - All-American Racing
snes	gaiagensouki	illusionofgaia	lb-alias	# Gaia Gensouki => Illusion of Gaia
snes	ganbaregoemonyukihimekyuushutsuemaki	legendofmysticalninja	lb-alias	# Ganbare Goemon - Yuki Hime Kyuushutsu Emaki => The Legend of the Mystical Ninja
snes	garoudensetsu2aratanarutatakai	fatalfury2	lb-alias	# Garou Densetsu 2 - Aratanaru Tatakai => Fatal Fury 2
snes	garoudensetsushukumeinotatakai	fatalfury	lb-alias	# Garou Densetsu - Shukumei no Tatakai => Fatal Fury
snes	garoudensetsuspecial	fatalfuryspecial	lb-alias,ra	# Garou Densetsu Special => Fatal Fury Special
snes	garrykitchenssuperbattletank	garrykitchenssuperbattletankwaringulf	igdb,lb-alias	# Garry Kitchen's Super Battletank => Garry Kitchen's Super Battletank - War in the Gulf
snes	goofytomaxkaizokujimanodaibouken	gooftroop	lb-alias	# Goofy to Max - Kaizoku-jima no Daibouken => Goof Troop
snes	gousoujinraidensetsumusha	musyaclassicjapanesetaleofhorror	lb-alias	# Gousou Jinrai Densetsu - Musha => Musya - The Classic Japanese Tale of Horror
snes	gunforcebattlefireengulfedterrorisland	gunforce	lb-alias	# GunForce - Battle Fire Engulfed Terror Island => GunForce
snes	hagane	haganefinalconflict	igdb,lb-alias,ra	# Hagane => Hagane - The Final Conflict
snes	hanseizarujirokunnodaibouken	spankysquest	lb-alias	# Hansei Zaru Jiro-kun no Daibouken => Spanky's Quest
snes	harapekobakka	hungrydinosaurs	lb-alias	# Harapeko Bakka => Hungry Dinosaurs
snes	heberekenopopoon	heberekespopoon	lb-alias	# Hebereke no Popoon => Hebereke's Popoon
snes	holystriker	firestriker	lb-alias	# Holy Striker => FireStriker
snes	hoshinokirby3	kirbysdreamland3	lb-alias	# Hoshi no Kirby 3 => Kirby's Dream Land 3
snes	hoshinokirbysuperdeluxe	kirbysuperstar	lb-alias	# Hoshi no Kirby Super Deluxe => Kirby Super Star
snes	humangrandprixii	f1poleposition2	lb-alias	# Human Grand Prix II => F1 Pole Position 2
snes	ikarinoyousai	operationlogicbombultimatesearchanddestroy	lb-alias	# Ikari no Yousai => Operation Logic Bomb - The Ultimate Search & Destroy
snes	illusionoftime	illusionofgaia	lb-alias,ra	# Illusion of Time => Illusion of Gaia
snes	incrediblecrashdummiesdrzabuosukuidase	incrediblecrashdummies	lb-alias	# Incredible Crash Dummies, The - Dr. Zabu o Sukuidase => The Incredible Crash Dummies
snes	ironcommando	ironcommandokoutetsunosenshi	igdb,lb-alias	# Iron Commando => Iron Commando - Koutetsu no Senshi
snes	jamespondscrazysports	superaquaticgamesstarringaquabats	lb-alias	# James Pond's Crazy Sports => The Super Aquatic Games Starring the Aquabats
snes	jerryboy	smartball	lb-alias	# Jerry Boy => Smart Ball
snes	jigsawparty	pieces	lb-alias	# Jigsaw Party => Pieces
snes	jikkyouworldsoccerperfecteleven	internationalsuperstarsoccer	lb-alias	# Jikkyou World Soccer - Perfect Eleven => International Superstar Soccer
snes	jissenbassfishinghisshouhouinusa	jimmyhoustonsbasstournamentus	lb-alias	# Jissen Bass Fishing Hisshouhou in USA => Jimmy Houston's Bass Tournament U.S.A.
snes	joeandmactatakaegenshijin	joeandmac	lb-alias	# Joe & Mac - Tatakae Genshijin => Joe & Mac
snes	junglestrikeuketsugaretakyouki	junglestrike	lb-alias	# Jungle Strike - Uketsugareta Kyouki => Jungle Strike
snes	juusoukiheivalken	cybernator	lb-alias	# Juusou Kihei Valken => Cybernator
snes	karuraou	skyblazer	lb-alias	# Karura Ou => Skyblazer
snes	kentououworldchampion	tkosuperchampionshipboxing	lb-alias	# Kentou Ou World Champion => TKO Super Championship Boxing
snes	khrummeniggesplayermanager	kevinkeegansplayermanager	lb-alias	# K.H. Rummenigge's Player Manager => Kevin Keegan's Player Manager
snes	kidklownnocrazychase	kidklownincrazychase	lb-alias	# Kid Klown no Crazy Chase => Kid Klown in Crazy Chase
snes	kidousoukoudion	imperium	lb-alias	# Kidou Soukou Dion => Imperium
snes	kikikaikainazonokuromanteau	pockyandrocky	lb-alias	# Kikikai-kai - Nazo no Kuro Manteau => Pocky & Rocky
snes	kingofmonsters2nextthing	kingofmonsters2	igdb,lb-alias	# King of the Monsters 2 - The Next Thing => King of the Monsters 2
snes	kirbysfunpak	kirbysuperstar	lb-alias	# Kirby's Fun Pak => Kirby Super Star
snes	kirbysghosttrap	kirbysavalanche	lb-alias	# Kirby's Ghost Trap => Kirby's Avalanche
snes	kouryuuki	riseofphoenix	lb-alias	# Kouryuuki => Rise of the Phoenix
snes	krustyworld	krustyssuperfunhouse	lb-alias	# Krusty World => Krusty's Super Fun House
snes	larrynixonssuperbassfishing	tnnbasstournamentofchampions	lb-alias	# Larry Nixon's Super Bass Fishing => TNN Bass Tournament of Champions
snes	lennuskodaikikainokioku	paladinsquest	lb-alias	# Lennus - Kodai Kikai no Kioku => Paladin's Quest
snes	looneytunesbasketball	looneytunesbball	lb-alias	# Looney Tunes Basketball => Looney Tunes B-Ball
snes	looneytunesroadrunnervswileecoyote	roadrunnersdeathvalleyrally	lb-alias	# Looney Tunes - Road Runner vs Wile E. Coyote => Road Runner's Death Valley Rally
snes	lostvikingsiinorsebynorsewest	lostvikings2	lb-alias	# Lost Vikings II, The - Norse by Norsewest => Lost Vikings 2
snes	magicalquestcontopolino	magicalqueststarringmickeymouse	lb-alias	# The Magical Quest con Topolino => The Magical Quest Starring Mickey Mouse
snes	magicjohnsonnosuperslamdunk	superslamdunk	lb-alias	# Magic Johnson no Super Slam Dunk => Super Slam Dunk
snes	megalomaniajikuudaisenryaku	megalomania	lb-alias	# Mega lo Mania - Jikuu Daisenryaku => Mega-lo-Mania
snes	metaljack	kikoukeisatsumetaljack	lb-alias	# Metal Jack => Kikou Keisatsu Metal Jack
snes	mickeymania	mickeymaniatimelessadventuresofmickeymouse	igdb,lb-alias,ra	# Mickey Mania => Mickey Mania - The Timeless Adventures of Mickey Mouse
snes	mickeynomagicaladventure	magicalqueststarringmickeymouse	lb-alias	# Mickey no Magical Adventure => The Magical Quest Starring Mickey Mouse
snes	mortalkombatiikyuukyokushinken	mortalkombatii	lb-alias	# Mortal Kombat II - Kyuukyoku Shinken => Mortal Kombat II
snes	mortalkombatshinkenkourindensetsu	mortalkombat	igdb,lb-alias	# Mortal Kombat - Shinken Kourin Densetsu => Mortal Kombat
snes	musclebomberbodyexplosion	saturdaynightslammasters	lb-alias	# Muscle Bomber - The Body Explosion => Saturday Night Slam Masters
snes	mysticquestlegend	finalfantasymysticquest	lb-alias	# Mystic Quest Legend => Final Fantasy - Mystic Quest
snes	nbajikkyoubasketwinningdunk	nbagivengo	lb-alias	# NBA Jikkyou Basket - Winning Dunk => NBA Give 'n Go
snes	new3dgolfsimulationpebblebeachnohatou	truegolfclassicspebblebeachgolflinks	lb-alias	# New 3D Golf Simulation - Pebble Beach no Hatou => True Golf Classics - Pebble Beach Golf Links
snes	nhlhockey94	nhl94	lb-alias	# NHL Hockey '94 => NHL '94
snes	nhlprohockey94	nhl94	lb-alias	# NHL Pro Hockey '94 => NHL '94
snes	nigelmansellindycar	newmanhaasindycarfeaturingnigelmansell	lb-alias	# Nigel Mansell IndyCar => Newman Haas IndyCar featuring Nigel Mansell
snes	ninjaryuukendentomoe	ninjagaidentrilogy	lb-alias	# Ninja Ryuuken Den Tomoe => Ninja Gaiden Trilogy
snes	ninjawarriors	ninjawarriorsagain	lb-alias,ra	# Ninjawarriors => The Ninja Warriors Again
snes	ninjawarriorsnewgeneration	ninjawarriors	lb-alias	# Ninjawarriors - The New Generation => Ninjawarriors
snes	nitropunksmightheads	rockyrodent	lb-alias	# Nitropunks - Might Heads => Rocky Rodent
snes	odekakelesterlelelenole	lesterunlikely	lb-alias	# Odekake Lester - Lelele no Le => Lester the Unlikely
snes	oomonoblackbassfishingjinzoukohen	markdavisfishingmaster	lb-alias	# Oomono Black Bass Fishing - Jinzouko Hen => Mark Davis' The Fishing Master
snes	outerworld	outofthisworld	lb-alias	# Outer World => Out of this World
snes	parodiusdashinwakaraowaraie	parodius	lb-alias	# Parodius Da! - Shinwa kara Owarai e => Parodius
snes	pierrelechefisouttolunch	outtolunch	lb-alias,ra	# Pierre le Chef Is... Out to Lunch => Out to Lunch
snes	pinballpinball	pinballdreams	lb-alias	# Pinball Pinball => Pinball Dreams
snes	pitfallmayanodaibouken	pitfallmayanadventure	lb-alias	# Pitfall - Maya no Daibouken => Pitfall - The Mayan Adventure
snes	planetschamptg3000	topgear3000	lb-alias	# The Planet's Champ TG 3000 => Top Gear 3000
snes	pman	prehistorikman	lb-alias	# P-Man => Prehistorik Man
snes	popoittohebereke	heberekespopoitto	lb-alias	# Popoitto Hebereke => Hebereke's Popoitto
snes	powerathlete	powermoves	lb-alias	# Power Athlete => Power Moves
snes	powermongermashounobouryaku	powermonger	lb-alias	# PowerMonger - Mashou no Bouryaku => PowerMonger
snes	profootball93	johnmaddenfootball93	lb-alias	# Pro Football '93 => John Madden Football '93
snes	puzzlebobblebustmove	bustmove	lb-alias	# Puzzle Bobble - Bust-A-Move => Bust-A-Move
snes	rockman7shukumeinotaiketsu	megaman7	lb-alias	# Rockman 7 - Shukumei no Taiketsu! => Mega Man 7
snes	rockmanssoccer	megamansoccer	lb-alias	# Rockman's Soccer => Mega Man Soccer
snes	rockmanx2	megamanx2	lb-alias	# Rockman X2 => Mega Man X2
snes	royalconquest	kingarthursworld	lb-alias	# Royal Conquest => King Arthur's World
snes	rpmracing	radicalpsychomachineracing	lb-alias	# R.P.M. Racing => Radical Psycho Machine Racing
snes	rtypeiiithirdlightning	rtypeiii	igdb,lb-alias,ra	# R-Type III - The Third Lightning => R-Type III
snes	sailormoon	bishoujosenshisailormoon	lb-alias	# Sailormoon => Bishoujo Senshi Sailor Moon
snes	shienbladechaser	shiensrevenge	lb-alias	# Shien - The Blade Chaser => Shien's Revenge
snes	shinstartrekooinaruisanifdnonazoooe	startreknextgenerationfuturespast	lb-alias	# Shin Star Trek - Ooinaru Isan IFD no Nazo o Oe => Star Trek - The Next Generation - Future's Past
snes	simant	simantelectronicantcolony	lb-alias	# SimAnt => SimAnt - The Electronic Ant Colony
snes	simcity2000	simcity2000ultimatecitysimulator	lb-alias,ra	# SimCity 2000 => SimCity 2000 - The Ultimate City Simulator
snes	simpsonsbartnofushiginayumenodaibouken	simpsonsbartsnightmare	lb-alias	# Simpsons, The - Bart no Fushigi na Yume no Daibouken => Simpsons, The - Bart's Nightmare
snes	skiparadisewithsnowboard	tommymoeswinterextremeskiingandsnowboarding	lb-alias	# Ski Paradise with Snowboard => Tommy Moe's Winter Extreme - Skiing and Snowboarding
snes	slapstick	robotrek	lb-alias	# Slap Stick => Robotrek
snes	soccerkid	adventuresofkidkleets	lb-alias	# Soccer Kid => The Adventures of Kid Kleets
snes	soulblader	soulblazer	lb-alias	# Soul Blader => Soul Blazer
snes	spacebazooka	battleclash	lb-alias	# Space Bazooka => Battle Clash
snes	spacefunkybob	bob	lb-alias	# Space Funky B.O.B. => B.O.B.
snes	speedygonzalesinlosgatosbandidos	speedygonzaleslosgatosbandidos	lb-alias	# Speedy Gonzales in Los Gatos Bandidos => Speedy Gonzales - Los Gatos Bandidos
snes	starwingcompetition	starfoxsuperweekend	lb-alias	# Starwing - Competition => Star Fox - Super Weekend
snes	streetfighterzero2	streetfighteralpha2	lb-alias	# Street Fighter Zero 2 => Street Fighter Alpha 2
snes	super4wdbaja	superoffroadbaja	lb-alias	# Super 4WD - The Baja => Super Off Road - The Baja
snes	superbckid	superbonk	lb-alias,ra	# Super B.C. Kid => Super Bonk
snes	superbilliardchampionshippool	championshippool	lb-alias	# Super Billiard - Championship Pool => Championship Pool
snes	supercasinocaesarspalace	supercaesarspalace	lb-alias	# Super Casino - Caesars Palace => Super Caesars Palace
snes	supercupsoccer	goal	lb-alias	# Super Cup Soccer => Goal!
snes	superdaikoukaijidai	unchartedwaters	lb-alias	# Super Daikoukai Jidai => Uncharted Waters
snes	superdonkeykong2dixieanddiddy	donkeykongcountry2diddyskongquest	lb-alias,ra	# Super Donkey Kong 2 - Dixie & Diddy => Donkey Kong Country 2 - Diddy's Kong Quest
snes	superdonkeykong3nazonokremistou	donkeykongcountry3dixiekongsdoubletrouble	lb-alias	# Super Donkey Kong 3 - Nazo no Kremis-tou => Donkey Kong Country 3 - Dixie Kong's Double Trouble!
snes	superdrakkhen	dragonview	lb-alias	# Super Drakkhen => Dragon View
snes	superdunkshot	ncaabasketball	lb-alias	# Super Dunk Shot => NCAA Basketball
snes	superedf	earthdefenseforce	lb-alias,ra	# Super E.D.F. => Earth Defense Force
snes	superfamilytennis	smashtennis	lb-alias	# Super Family Tennis => Smash Tennis
snes	superhqcriminalchaser	superchasehq	lb-alias	# Super H.Q. - Criminal Chaser => Super Chase H.Q.
snes	superinindoudatounobunaga	inindowayofninja	lb-alias	# Super Inindou - Datou Nobunaga => Inindo - Way of the Ninja
snes	superkickboxingbestofbest	bestofbestchampionshipkarate	lb-alias	# Super Kick Boxing - Best of the Best => Best of the Best - Championship Karate
snes	superlinearball	spacefootballoneonone	lb-alias	# Super Linearball => Space Football - One on One
snes	supermarioallstarsandsupermarioworld	supermarioallstarssupermarioworld	lb-alias	# Super Mario All-Stars and Super Mario World => Super Mario All-Stars + Super Mario World
snes	supermariocollection	supermarioallstars	lb-alias	# Super Mario Collection => Super Mario All-Stars
snes	supernobunaganoyaboubushoufuuunroku	lordofdarkness	lb-alias	# Super Nobunaga no Yabou - Bushou Fuuunroku => Lord of Darkness
snes	supernobunaganoyabouzenkokuban	nobunagasambition	lb-alias	# Super Nobunaga no Yabou - Zenkoku Ban => Nobunaga's Ambition
snes	superpuyopuyotsuuremix	superpuyopuyotsuu	igdb	# Super Puyo Puyo Tsuu Remix => Super Puyo Puyo Tsuu
snes	superroyalblood	gemfire	lb-alias	# Super Royal Blood => Gemfire
snes	supersangokushiii	romanceofthreekingdomsii	lb-alias	# Super Sangokushi II => Romance of the Three Kingdoms II
snes	superscope6	nintendoscope6	lb-alias	# Super Scope 6 => Nintendo Scope 6
snes	supersnakey	wildsnake	lb-alias	# Super Snakey => Wild Snake
snes	superstadium	nolanryansbaseball	lb-alias	# Super Stadium => Nolan Ryan's Baseball
snes	superstarwarsjedinofukushuu	superstarwarsreturnofjedi	lb-alias	# Super Star Wars - Jedi no Fukushuu => Super Star Wars - Return of the Jedi
snes	superstarwarsteikokunogyakushuu	superstarwarsempirestrikesback	lb-alias	# Super Star Wars - Teikoku no Gyakushuu => Super Star Wars - The Empire Strikes Back
snes	superstrikegunner	strikegunnerstg	lb-alias,ra	# Super Strike Gunner => Strike Gunner S.T.G
snes	supertennisworldcircuit	supertennis	igdb,lb-alias	# Super Tennis - World Circuit => Super Tennis
snes	supertrollislandsshiawaseoageru	supertrollislands	lb-alias	# Super Troll Islands - Shiawase o Ageru => Super Troll Islands
snes	suzukiagurinof1superdriving	redlinef1racer	lb-alias	# Suzuki Aguri no F-1 Super Driving => Redline F-1 Racer
snes	taiketsubrassnumbers	doomsdaywarrior	lb-alias	# Taiketsu!! Brass Numbers => Doomsday Warrior
snes	takahashimeijinnodaiboukenjima	superadventureisland	lb-alias	# Takahashi Meijin no Daibouken-jima => Super Adventure Island
snes	takahashimeijinnodaiboukenjimaii	superadventureislandii	lb-alias	# Takahashi Meijin no Daibouken-jima II => Super Adventure Island II
snes	targa	renderingrangerr2	lb-alias	# Targa => Rendering Ranger R2
snes	teenagemutantheroturtlesivturtlesintime	teenagemutantninjaturtlesivturtlesintime	lb-alias,ra	# Teenage Mutant Hero Turtles IV - Turtles in Time => Teenage Mutant Ninja Turtles IV - Turtles in Time
snes	teenagemutantheroturtlestournamentfighters	teenagemutantninjaturtlestournamentfighters	lb-alias,ra	# Teenage Mutant Hero Turtles - Tournament Fighters => Teenage Mutant Ninja Turtles - Tournament Fighters
snes	teenagemutantninjaturtlesmutantwarriors	teenagemutantninjaturtlestournamentfighters	lb-alias,ra	# Teenage Mutant Ninja Turtles - Mutant Warriors => Teenage Mutant Ninja Turtles - Tournament Fighters
snes	teitokunoketsudanii	ptoiipacifictheaterofoperations	lb-alias	# Teitoku no Ketsudan II => P.T.O. II - Pacific Theater of Operations
snes	tenchisouzou	terranigma	lb-alias,ra	# Tenchi Souzou => Terranigma
snes	tenryuugenichirounoprowresrevolution	hammerlockwrestling	lb-alias	# Tenryuu Genichirou no Pro Wres Revolution => Hammer Lock Wrestling
snes	tinytoonadventuresdotabatadaiundoukai	tinytoonadventureswackysportschallenge	lb-alias	# Tiny Toon Adventures - Dotabata Daiundoukai => Tiny Toon Adventures - Wacky Sports Challenge
snes	tinytoonadventureswildandwackysports	tinytoonadventureswackysportschallenge	lb-alias,ra	# Tiny Toon Adventures - Wild & Wacky Sports => Tiny Toon Adventures - Wacky Sports Challenge
snes	tomtojerry	tomandjerry	lb-alias	# Tom to Jerry => Tom and Jerry
snes	topracer2	topgear2	lb-alias	# Top Racer 2 => Top Gear 2
snes	twinbeerainbowbelladventure	popntwinbeerainbowbelladventures	lb-alias,ra	# TwinBee - Rainbow Bell Adventure => Pop'n TwinBee - Rainbow Bell Adventures
snes	unirally	uniracers	lb-alias	# Unirally => Uniracers
snes	usaicehockey	prosporthockey	lb-alias	# USA Ice Hockey => Pro Sport Hockey
snes	valdiserechampionship	tommymoeswinterextremeskiingandsnowboarding	lb-alias	# Val d'Isere Championship => Tommy Moe's Winter Extreme - Skiing and Snowboarding
snes	vikingnodaimeiwaku	lostvikings	lb-alias	# Viking no Daimeiwaku => The Lost Vikings
snes	virtualwars	lawnmowerman	lb-alias	# Virtual Wars => The Lawnmower Man
snes	volleyballtwin	digandspikevolleyball	lb-alias	# Volleyball Twin => Dig & Spike Volleyball
snes	wizardryvsaikanochuushin	wizardryvheartofmaelstrom	lb-alias	# Wizardry V - Saika no Chuushin => Wizardry V - Heart of the Maelstrom
snes	worldcupstriker	elitesoccer	lb-alias	# World Cup Striker => Elite Soccer
snes	worldleaguebasketball	ncaabasketball	lb-alias	# World League Basketball => NCAA Basketball
snes	xandranodaiboukenvalkyrietonodeai	whirlo	lb-alias,ra	# Xandra no Daibouken - Valkyrie to no Deai => Whirlo
snes	yamanekobubsynodaibouken	bubsyinclawsencountersoffurredkind	lb-alias	# Yamaneko Bubsy no Daibouken => Bubsy in - Claws Encounters of the Furred Kind
snes	yogibearscartooncapers	adventuresofyogibear	lb-alias	# Yogi Bear's Cartoon Capers => Adventures of Yogi Bear
snes	yoshinoroadhunting	yoshissafari	lb-alias	# Yoshi no Road Hunting => Yoshi's Safari
snes	zombies	zombiesatemyneighbors	lb-alias	# Zombies => Zombies Ate My Neighbors
snes	zoolnoyumebouken	zoolninjaofnthdimension	lb-alias	# Zool no Yume Bouken => Zool - Ninja of the 'Nth' Dimension
wii	pikmin2newplaycontrol	pikmin2	igdb	# Pikmin 2 - New Play Control! => Pikmin 2
wsc	digitalmonsterverwonderswan	digimonverwonderswan	ra	# Digital Monster - Ver. WonderSwan => Digimon - Ver. WonderSwan
